YYYYMMDD,VWID,VWI,EWID,EWI,SP500,YYYY,day
19340815,-0.001498,-0.003001,0.000025,-0.000044,,1934,3
19340816,0.007219,0.007123,0.010412,0.010334,,1934,4
19340817,-0.007183,-0.007249,-0.004978,-0.00508,,1934,5
19340818,-0.002733,-0.002733,-0.001012,-0.001012,,1934,6
19340820,-0.003929,-0.003968,-0.004664,-0.004726,,1934,1
19340821,0.021993,0.021989,0.020302,0.020287,,1934,2
19340822,0.022453,0.022453,0.032721,0.032721,,1934,3
19340823,-0.00493,-0.005145,0.000898,0.000818,,1934,4
19340824,0.014635,0.014635,0.014474,0.014474,,1934,5
19340825,0.002546,0.002546,0.006725,0.006725,,1934,6
19340827,-0.014226,-0.014226,-0.009141,-0.009141,,1934,1
19340828,-0.004528,-0.004999,-0.00793,-0.007948,,1934,2
19340829,-0.005614,-0.005696,-0.001958,-0.001967,,1934,3
19340830,-0.012162,-0.012987,-0.018087,-0.018452,,1934,4
19340831,-0.00058,-0.00094,-0.004712,-0.004826,,1934,5
19340901,0.000053,0.000053,0.00554,0.00554,,1934,6
19340904,-0.006707,-0.006882,-0.01179,-0.011868,,1934,2
19340905,0.014146,0.014146,0.015173,0.015173,,1934,3
19340906,-0.014029,-0.014378,-0.009936,-0.010184,,1934,4
19340907,-0.011336,-0.011404,-0.018873,-0.019028,,1934,5
19340908,-0.001793,-0.001793,0.002917,0.002917,,1934,6
19340910,-0.021439,-0.021481,-0.02012,-0.020135,,1934,1
19340911,-0.000437,-0.000598,-0.007655,-0.007807,,1934,2
19340912,0.004537,0.004513,0.005092,0.005059,,1934,3
19340913,-0.00259,-0.004715,-0.007332,-0.007939,,1934,4
19340914,-0.026354,-0.026442,-0.026281,-0.026569,,1934,5
19340915,0.004124,0.004124,-0.001883,-0.001883,,1934,6
19340917,-0.006172,-0.006583,-0.010691,-0.010844,,1934,1
19340918,0.007084,0.007059,0.011007,0.010984,,1934,2
19340919,0.02577,0.025507,0.026209,0.026009,,1934,3
19340920,0.000151,0.000047,0.009172,0.009031,,1934,4
19340921,0.0186,0.018577,0.023064,0.023027,,1934,5
19340922,0.002485,0.002485,0.009461,0.009461,,1934,6
19340924,-0.007542,-0.007547,-0.0075,-0.007513,,1934,1
19340925,0.024531,0.024531,0.020089,0.020089,,1934,2
19340926,-0.003314,-0.003314,0.008856,0.008856,,1934,3
19340927,0.009166,0.008725,0.011274,0.011056,,1934,4
19340928,-0.00977,-0.009981,-0.008759,-0.008926,,1934,5
19340929,0.0006,0.0006,0.000267,0.000267,,1934,6
19341001,-0.02566,-0.025664,-0.028168,-0.028179,,1934,1
19341002,0.004873,0.004873,0.004709,0.004709,,1934,2
19341003,-0.001743,-0.001743,0.000539,0.000539,,1934,3
19341004,-0.002889,-0.003044,-0.009448,-0.009552,,1934,4
19341005,0.018486,0.018477,0.027624,0.02757,,1934,5
19341006,-0.001993,-0.001993,0.002684,0.002684,,1934,6
19341008,-0.005827,-0.005827,-0.007852,-0.007852,,1934,1
19341009,-0.008709,-0.008779,-0.00688,-0.006939,,1934,2
19341010,0.023316,0.023159,0.027388,0.027301,,1934,3
19341011,0.015308,0.015197,0.027837,0.027578,,1934,4
19341013,-0.010131,-0.010131,-0.00673,-0.00673,,1934,6
19341015,-0.007419,-0.007566,-0.006967,-0.007159,,1934,1
19341016,0.007184,0.007156,0.00733,0.007284,,1934,2
19341017,0.002399,0.002384,0.000778,0.000731,,1934,3
19341018,-0.00203,-0.002241,-0.003068,-0.003309,,1934,4
19341019,-0.005357,-0.005377,-0.005799,-0.005809,,1934,5
19341020,0.002264,0.002264,0.003865,0.003865,,1934,6
19341022,-0.001947,-0.001953,-0.000185,-0.000209,,1934,1
19341023,-0.004084,-0.004179,-0.006913,-0.006939,,1934,2
19341024,0.01544,0.015221,0.013555,0.01347,,1934,3
19341025,-0.017679,-0.017679,-0.011469,-0.011469,,1934,4
19341026,-0.015142,-0.015142,-0.01963,-0.01963,,1934,5
19341027,0.000989,0.000989,-0.000901,-0.000901,,1934,6
19341029,-0.004851,-0.004898,-0.006125,-0.006143,,1934,1
19341030,0.004104,0.004102,0.001596,0.001547,,1934,2
19341031,0.003661,0.003553,0.001704,0.001616,,1934,3
19341101,-0.00375,-0.003856,-0.007238,-0.007296,,1934,4
19341102,0.011319,0.011315,0.016688,0.01664,,1934,5
19341103,0.007401,0.007401,0.013564,0.013564,,1934,6
19341105,0.008395,0.008345,0.015177,0.015101,,1934,1
19341107,0.015563,0.015535,0.024064,0.024031,,1934,3
19341108,-0.004064,-0.004786,0.003748,0.003591,,1934,4
19341109,0.016844,0.016844,0.018853,0.018853,,1934,5
19341110,0.00337,0.00337,0.010462,0.010462,,1934,6
19341113,-0.004735,-0.004755,-0.002654,-0.002743,,1934,2
19341114,-0.000662,-0.002256,-0.001768,-0.002273,,1934,3
19341115,0.004333,0.004136,0.015548,0.015449,,1934,4
19341116,-0.008404,-0.008404,-0.007276,-0.007276,,1934,5
19341117,-0.004756,-0.004756,-0.000261,-0.000261,,1934,6
19341119,0.001652,0.001536,0.00618,0.006045,,1934,1
19341120,0.0004,0.000375,-0.006129,-0.006143,,1934,2
19341121,-0.000945,-0.000949,-0.000241,-0.000254,,1934,3
19341122,0.003509,0.003416,0.001461,0.001415,,1934,4
19341123,0.013411,0.013411,0.014075,0.014075,,1934,5
19341124,0.010128,0.010128,0.012273,0.012273,,1934,6
19341126,0.009309,0.009302,0.009741,0.009691,,1934,1
19341127,-0.006421,-0.006735,-0.003932,-0.003943,,1934,2
19341128,0.008417,0.007373,0.006417,0.005903,,1934,3
19341130,-0.000232,-0.000283,0.000279,0.000183,,1934,5
19341201,-0.00067,-0.00067,0.002677,0.002677,,1934,6
19341203,-0.008963,-0.008963,-0.009527,-0.009527,,1934,1
19341204,0.008545,0.008135,0.006655,0.006483,,1934,2
19341205,0.00887,0.008645,0.016433,0.016404,,1934,3
19341206,0.000301,-0.000057,0.004937,0.004826,,1934,4
19341207,-0.00738,-0.007556,-0.004893,-0.005131,,1934,5
19341208,-0.00512,-0.00512,-0.00558,-0.00558,,1934,6
19341210,-0.001238,-0.001314,-0.00169,-0.001758,,1934,1
19341211,-0.017702,-0.017861,-0.018649,-0.018754,,1934,2
19341212,0.000126,0.000117,-0.001649,-0.001667,,1934,3
19341213,-0.003854,-0.006063,0.002282,0.00152,,1934,4
19341214,-0.001605,-0.001703,0.000699,0.000533,,1934,5
19341215,0.001678,0.001678,0.00346,0.00346,,1934,6
19341217,0.002556,0.002206,0.000954,0.000762,,1934,1
19341218,-0.000354,-0.00036,-0.001157,-0.001187,,1934,2
19341219,-0.013809,-0.014456,-0.016016,-0.016374,,1934,3
19341220,-0.00178,-0.001958,-0.003406,-0.003661,,1934,4
19341221,0.001044,0.001028,-0.000447,-0.000495,,1934,5
19341222,-0.000126,-0.000126,-0.000627,-0.000627,,1934,6
19341224,0.007272,0.007254,0.007338,0.0073,,1934,1
19341226,-0.005996,-0.005996,-0.007767,-0.007767,,1934,3
19341227,-0.000988,-0.001157,-0.005778,-0.005823,,1934,4
19341228,0.033785,0.033414,0.0467,0.046423,,1934,5
19341229,0.004683,0.004683,0.014238,0.014238,,1934,6
19341231,0.006057,0.006019,0.00744,0.007355,,1934,1
19350102,0.002542,0.002538,0.010115,0.010108,,1935,3
19350103,0.005949,0.005936,0.018205,0.018169,,1935,4
19350104,-0.004207,-0.00428,-0.002686,-0.002725,,1935,5
19350105,0.006575,0.006575,0.010431,0.010431,,1935,6
19350107,0.003342,0.003342,0.012567,0.012567,,1935,1
19350108,-0.009325,-0.009325,-0.004376,-0.004376,,1935,2
19350109,-0.002271,-0.002314,-0.006502,-0.006653,,1935,3
19350110,-0.001128,-0.001262,0.000746,0.000673,,1935,4
19350111,-0.020919,-0.020924,-0.027559,-0.027568,,1935,5
19350112,-0.009256,-0.009256,-0.012699,-0.012699,,1935,6
19350114,0.003285,0.002991,0.007128,0.006722,,1935,1
19350115,-0.021926,-0.022023,-0.030716,-0.030838,,1935,2
19350116,0.013492,0.01341,0.014266,0.014139,,1935,3
19350117,0.005012,0.004797,0.011393,0.011157,,1935,4
19350118,0.005528,0.005363,0.011088,0.010981,,1935,5
19350119,0.005817,0.005817,0.011451,0.011451,,1935,6
19350121,0.002291,0.002291,0.002739,0.002739,,1935,1
19350122,-0.006349,-0.006355,-0.009193,-0.009217,,1935,2
19350123,0.000285,0.000192,-0.004143,-0.004164,,1935,3
19350124,-0.004543,-0.004908,-0.003558,-0.003695,,1935,4
19350125,0.00393,0.00393,0.003394,0.003394,,1935,5
19350126,-0.002583,-0.002583,-0.001097,-0.001097,,1935,6
19350128,-0.013592,-0.013592,-0.019601,-0.019601,,1935,1
19350129,-0.007571,-0.007615,-0.013279,-0.013296,,1935,2
19350130,0.004572,0.004502,0.004394,0.004286,,1935,3
19350131,0.007989,0.00781,0.008281,0.008101,,1935,4
19350201,-0.003169,-0.003235,-0.000575,-0.000649,,1935,5
19350202,0.002526,0.002526,-0.000572,-0.000572,,1935,6
19350204,-0.00826,-0.008261,-0.006577,-0.006607,,1935,1
19350205,-0.009644,-0.009644,-0.01759,-0.01759,,1935,2
19350206,-0.010689,-0.010696,-0.014696,-0.014719,,1935,3
19350207,0.009496,0.009208,0.011271,0.011176,,1935,4
19350208,0.016154,0.015795,0.023907,0.023809,,1935,5
19350209,0.003867,0.003867,0.009328,0.009328,,1935,6
19350211,-0.004267,-0.00428,-0.005898,-0.005918,,1935,1
19350213,0.001117,0.000701,-0.001187,-0.001222,,1935,3
19350214,0.000759,-0.000232,0.00195,0.001595,,1935,4
19350215,0.006499,0.00598,0.009261,0.009188,,1935,5
19350216,-0.001818,-0.001818,-0.00135,-0.00135,,1935,6
19350218,0.02952,0.029517,0.035236,0.035204,,1935,1
19350219,-0.013532,-0.013752,-0.011682,-0.011731,,1935,2
19350220,-0.012839,-0.012883,-0.019038,-0.019106,,1935,3
19350221,0.000147,0,-0.004055,-0.004099,,1935,4
19350223,-0.014913,-0.014913,-0.020048,-0.020048,,1935,6
19350225,-0.001958,-0.001958,-0.009271,-0.009271,,1935,1
19350226,-0.009409,-0.009678,-0.026051,-0.026061,,1935,2
19350227,0.002968,0.002396,0.000694,0.000489,,1935,3
19350228,-0.001241,-0.001692,0.00513,0.004885,,1935,4
19350301,0.005142,0.005055,0.009008,0.008937,,1935,5
19350302,0.001743,0.001743,0.005394,0.005394,,1935,6
19350304,-0.005955,-0.006117,-0.007858,-0.007977,,1935,1
19350305,-0.025274,-0.025331,-0.034219,-0.034261,,1935,2
19350306,-0.006493,-0.006493,-0.014323,-0.014323,,1935,3
19350307,0.010991,0.010466,0.009089,0.008901,,1935,4
19350308,-0.001404,-0.001641,0.002416,0.002244,,1935,5
19350309,-0.006158,-0.006158,-0.000394,-0.000394,,1935,6
19350311,-0.016373,-0.0166,-0.024247,-0.024453,,1935,1
19350312,-0.017617,-0.017618,-0.031699,-0.031708,,1935,2
19350313,0.000712,0.000659,-0.010992,-0.011145,,1935,3
19350314,-0.01159,-0.014202,-0.015115,-0.01581,,1935,4
19350315,0.017252,0.016827,0.017955,0.017709,,1935,5
19350316,-0.00142,-0.00142,0.012387,0.012387,,1935,6
19350318,-0.010461,-0.010473,-0.014832,-0.014853,,1935,1
19350319,0.013537,0.01325,0.019752,0.019518,,1935,2
19350320,-0.000739,-0.00085,0.001169,0.001095,,1935,3
19350321,0.017044,0.01696,0.025631,0.02555,,1935,4
19350322,0.011284,0.01126,0.015673,0.015638,,1935,5
19350323,-0.007152,-0.007152,0.002988,0.002988,,1935,6
19350325,-0.00372,-0.003726,-0.008896,-0.008912,,1935,1
19350326,-0.008105,-0.008105,-0.009845,-0.009845,,1935,2
19350327,0.007601,0.007601,0.005006,0.005006,,1935,3
19350328,-0.0009,-0.001068,0.002427,0.00228,,1935,4
19350329,0.001031,0.000784,-0.004532,-0.004745,,1935,5
19350330,0.00208,0.00208,0.00694,0.00694,,1935,6
19350401,0.005805,0.005701,0.006634,0.006597,,1935,1
19350402,-0.00359,-0.00359,-0.002449,-0.002449,,1935,2
19350403,-0.004435,-0.004435,-0.009834,-0.009834,,1935,3
19350404,0.011368,0.011323,0.00817,0.008108,,1935,4
19350405,0.020666,0.020665,0.026325,0.026309,,1935,5
19350406,0.005525,0.005525,0.012777,0.012777,,1935,6
19350408,-0.002637,-0.002765,0.002006,0.00199,,1935,1
19350409,0.016758,0.016676,0.020599,0.020438,,1935,2
19350410,-0.001682,-0.001708,0.007716,0.007694,,1935,3
19350411,-0.006073,-0.006094,-0.00508,-0.00512,,1935,4
19350412,0.009905,0.009661,0.012328,0.012019,,1935,5
19350413,0.010893,0.010893,0.019234,0.019234,,1935,6
19350415,0.006257,0.006236,0.006209,0.006172,,1935,1
19350416,0.002043,0.002041,0.00178,0.001769,,1935,2
19350417,-0.01183,-0.01207,-0.010474,-0.010731,,1935,3
19350418,0.012998,0.012998,0.005908,0.005908,,1935,4
19350420,0.019506,0.019506,0.024547,0.024547,,1935,6
19350422,0.005106,0.00507,0.011024,0.010953,,1935,1
19350423,0.00247,0.002291,0.000551,0.000437,,1935,2
19350424,-0.007786,-0.007896,-0.004216,-0.004259,,1935,3
19350425,0.012349,0.012349,0.009749,0.009749,,1935,4
19350426,-0.002982,-0.003025,0.000271,0.000255,,1935,5
19350427,-0.007112,-0.007112,-0.008864,-0.008864,,1935,6
19350429,0.00381,0.003805,-0.001562,-0.001631,,1935,1
19350430,-0.00944,-0.009541,-0.007144,-0.007221,,1935,2
19350501,-0.003536,-0.003536,-0.001512,-0.001512,,1935,3
19350502,0.003463,0.003387,-0.000323,-0.000405,,1935,4
19350503,0.013158,0.013072,0.010971,0.010835,,1935,5
19350504,0.007406,0.007406,0.00627,0.00627,,1935,6
19350506,-0.006308,-0.006322,-0.004581,-0.004652,,1935,1
19350507,-0.004944,-0.004945,-0.012486,-0.012504,,1935,2
19350508,0.024657,0.024657,0.0243,0.0243,,1935,3
19350509,0.008658,0.00808,0.017557,0.017417,,1935,4
19350510,0.004969,0.004969,0.00474,0.00474,,1935,5
19350511,0.00402,0.00402,0.00392,0.00392,,1935,6
19350513,0.000673,0.000668,0.003927,0.003918,,1935,1
19350514,-0.000279,-0.000855,0.005184,0.004855,,1935,2
19350515,0.004642,0.003815,0.004187,0.004137,,1935,3
19350516,0.018886,0.018805,0.031359,0.031268,,1935,4
19350517,-0.0035,-0.003597,-0.001984,-0.002115,,1935,5
19350518,-0.010186,-0.010186,-0.010381,-0.010381,,1935,6
19350520,0.000482,0.000448,0.000364,0.000308,,1935,1
19350521,0.007713,0.00771,0.006866,0.006855,,1935,2
19350522,0.005926,0.005926,0.000157,0.000157,,1935,3
19350523,0.003073,0.00293,0.009377,0.009324,,1935,4
19350524,-0.002936,-0.002936,-0.003587,-0.003587,,1935,5
19350525,-0.004233,-0.004233,-0.003407,-0.003407,,1935,6
19350527,0.006061,0.006059,0.003649,0.003628,,1935,1
19350528,-0.021558,-0.021841,-0.023992,-0.024019,,1935,2
19350529,-0.013444,-0.014308,-0.016569,-0.016919,,1935,3
19350531,-0.008278,-0.008327,-0.006818,-0.006874,,1935,5
19350601,-0.007324,-0.007324,-0.01445,-0.01445,,1935,6
19350603,0.013766,0.013764,0.012913,0.012881,,1935,1
19350604,0.022537,0.022288,0.02201,0.021899,,1935,2
19350605,0.003093,0.00297,0.001669,0.001659,,1935,3
19350606,-0.005791,-0.006245,-0.008393,-0.008542,,1935,4
19350607,0.004628,0.004496,0.000328,0.00019,,1935,5
19350608,0.00768,0.00768,0.012578,0.012578,,1935,6
19350610,0.00462,0.004557,-0.00027,-0.000366,,1935,1
19350611,0.011655,0.011492,0.01472,0.014552,,1935,2
19350612,-0.006439,-0.006462,-0.001985,-0.002034,,1935,3
19350613,0.004184,0.002277,0.002968,0.002235,,1935,4
19350614,0.009874,0.0098,0.009272,0.009116,,1935,5
19350615,0.004064,0.004064,0.005986,0.005986,,1935,6
19350617,-0.002813,-0.003154,-0.000585,-0.000821,,1935,1
19350618,0.002789,0.002764,0.00364,0.003589,,1935,2
19350619,-0.006075,-0.006358,-0.008513,-0.008676,,1935,3
19350620,-0.007333,-0.00751,-0.00703,-0.007252,,1935,4
19350621,0.019187,0.019169,0.018824,0.018793,,1935,5
19350622,0.010138,0.010138,0.010157,0.010157,,1935,6
19350624,-0.004639,-0.004639,-0.001556,-0.001556,,1935,1
19350625,-0.01279,-0.01279,-0.013775,-0.013775,,1935,2
19350626,-0.010836,-0.010836,-0.002694,-0.002694,,1935,3
19350627,-0.002982,-0.003441,-0.004706,-0.004988,,1935,4
19350628,0.007876,0.0078,0.007506,0.007411,,1935,5
19350629,-0.001711,-0.001711,0.000043,0.000043,,1935,6
19350701,0.004268,0.004216,0.000921,0.000871,,1935,1
19350702,0.00049,0.00049,-0.002981,-0.002981,,1935,2
19350703,0.004636,0.004579,0.004541,0.004462,,1935,3
19350705,0.009996,0.009934,0.011337,0.011323,,1935,5
19350706,0.001792,0.001792,0.004207,0.004207,,1935,6
19350708,0.009836,0.009836,0.007931,0.007931,,1935,1
19350709,-0.001741,-0.001781,0.001444,0.001348,,1935,2
19350710,0.005823,0.005692,0.005516,0.005436,,1935,3
19350711,-0.009445,-0.009454,-0.007652,-0.007688,,1935,4
19350712,0.006943,0.006766,0.005297,0.004976,,1935,5
19350713,-0.000453,-0.000453,0.00357,0.00357,,1935,6
19350715,-0.001725,-0.001772,0.005209,0.005167,,1935,1
19350716,0.00092,0.000906,-0.004134,-0.004199,,1935,2
19350717,0.007071,0.007063,0.01341,0.013336,,1935,3
19350718,0.000701,0.00053,0.005872,0.005712,,1935,4
19350719,-0.008365,-0.008395,-0.005421,-0.005473,,1935,5
19350720,0.002222,0.002222,0.004162,0.004162,,1935,6
19350722,0.01392,0.013915,0.019147,0.019127,,1935,1
19350723,0.000398,0.000318,0.00493,0.004907,,1935,2
19350724,0.004841,0.004613,0.009264,0.009205,,1935,3
19350725,-0.00838,-0.008447,-0.007196,-0.007213,,1935,4
19350726,0.005343,0.005343,0.009402,0.009402,,1935,5
19350727,0.009275,0.009275,0.009876,0.009876,,1935,6
19350729,0.010852,0.010814,0.015182,0.015167,,1935,1
19350730,-0.005782,-0.006014,-0.000801,-0.000959,,1935,2
19350731,0.009363,0.009338,0.009782,0.009717,,1935,3
19350801,-0.002891,-0.002957,0.002951,0.002863,,1935,4
19350802,-0.006109,-0.006159,-0.00411,-0.004175,,1935,5
19350803,0.012582,0.012582,0.010641,0.010641,,1935,6
19350805,0.006426,0.006412,0.015073,0.01504,,1935,1
19350806,-0.001514,-0.001514,0.00722,0.00722,,1935,2
19350807,-0.002934,-0.002935,-0.001281,-0.001296,,1935,3
19350808,0.003163,0.002644,0.004781,0.004628,,1935,4
19350809,0.017864,0.017864,0.015634,0.015634,,1935,5
19350810,0.008037,0.008037,0.009748,0.009748,,1935,6
19350812,0.002368,0.002368,0.010473,0.010473,,1935,1
19350813,0.00619,0.006186,0.011797,0.011789,,1935,2
19350814,0.002426,0.001077,0.007794,0.007488,,1935,3
19350815,-0.006781,-0.006934,-0.002173,-0.002242,,1935,4
19350816,0.008096,0.008096,0.012957,0.012957,,1935,5
19350817,0.003802,0.003802,0.008504,0.008504,,1935,6
19350819,-0.018523,-0.018626,-0.015464,-0.01557,,1935,1
19350820,-0.000235,-0.000266,-0.004267,-0.00431,,1935,2
19350821,0.007695,0.007692,0.017643,0.017632,,1935,3
19350822,0.004734,0.004564,0.004415,0.004339,,1935,4
19350823,0.000047,0.000025,0.006962,0.006911,,1935,5
19350824,-0.017663,-0.017663,-0.022472,-0.022472,,1935,6
19350826,0.010452,0.010404,0.007528,0.007522,,1935,1
19350827,-0.023895,-0.02431,-0.0292,-0.029215,,1935,2
19350828,-0.002182,-0.002184,-0.004826,-0.004845,,1935,3
19350829,0.004701,0.004254,0.012439,0.012172,,1935,4
19350830,0.002938,0.002643,0.005687,0.005557,,1935,5
19350831,0.007791,0.007791,0.010638,0.010638,,1935,6
19350903,-0.007451,-0.007627,-0.010628,-0.010739,,1935,2
19350904,0.011123,0.010843,0.007635,0.00755,,1935,3
19350905,0.010606,0.010166,0.016981,0.016874,,1935,4
19350906,0.010837,0.010792,0.013778,0.013671,,1935,5
19350907,0.006851,0.006851,0.007989,0.007989,,1935,6
19350909,0.001887,0.001665,0.000979,0.000815,,1935,1
19350910,0.005662,0.005606,0.004964,0.004911,,1935,2
19350911,0.004471,0.004355,0.004993,0.004888,,1935,3
19350912,-0.008346,-0.008719,-0.00813,-0.008575,,1935,4
19350913,0.000787,-0.000528,0.004895,0.004588,,1935,5
19350914,-0.001588,-0.001588,-0.00315,-0.00315,,1935,6
19350916,-0.003868,-0.003924,-0.005785,-0.005889,,1935,1
19350917,0.003136,0.002843,0.000986,0.000833,,1935,2
19350918,0.006847,0.00675,0.009515,0.009406,,1935,3
19350919,-0.016538,-0.016816,-0.016333,-0.016656,,1935,4
19350920,-0.024202,-0.024247,-0.029054,-0.029136,,1935,5
19350921,0.002232,0.002232,0.000668,0.000668,,1935,6
19350923,0.007789,0.007784,0.009753,0.009748,,1935,1
19350924,0.010227,0.01022,0.012905,0.012853,,1935,2
19350925,0.003904,0.003904,0.004137,0.004137,,1935,3
19350926,0.000373,0.00019,-0.001222,-0.001245,,1935,4
19350927,-0.000981,-0.001186,0.002711,0.002575,,1935,5
19350928,0.001361,0.001361,0.005528,0.005528,,1935,6
19350930,0.0015,0.001454,0.000098,0.000011,,1935,1
19351001,-0.009088,-0.009088,-0.009334,-0.009334,,1935,2
19351002,-0.030701,-0.030747,-0.04108,-0.041126,,1935,3
19351003,0.012055,0.012036,0.01152,0.011481,,1935,4
19351004,0.007862,0.007768,0.013373,0.013338,,1935,5
19351005,0.007555,0.007555,0.010534,0.010534,,1935,6
19351007,0.005982,0.005982,0.00427,0.00427,,1935,1
19351008,-0.005067,-0.005067,-0.003652,-0.003652,,1935,2
19351009,0.003041,0.002967,0.001762,0.001622,,1935,3
19351010,0.018447,0.018326,0.027764,0.027661,,1935,4
19351011,0.002562,0.002555,0.002052,0.002018,,1935,5
19351014,0.010496,0.010355,0.009374,0.009165,,1935,1
19351015,0.006762,0.006689,0.007524,0.007459,,1935,2
19351016,-0.002781,-0.002804,-0.000758,-0.000789,,1935,3
19351017,-0.003503,-0.003737,-0.002724,-0.002923,,1935,4
19351018,-0.00237,-0.002374,0.000022,-0.00002,,1935,5
19351019,0.014003,0.014003,0.016845,0.016845,,1935,6
19351021,0.011896,0.011896,0.014034,0.014034,,1935,1
19351022,0.001311,0.001307,0.001774,0.001755,,1935,2
19351023,0.007694,0.007635,0.007601,0.007578,,1935,3
19351024,0.001703,0.001444,-0.000153,-0.000236,,1935,4
19351025,0.008904,0.00886,0.013862,0.013825,,1935,5
19351026,0.006801,0.006801,0.011748,0.011748,,1935,6
19351028,-0.004442,-0.004442,-0.001065,-0.001065,,1935,1
19351029,-0.001478,-0.001511,0.000712,0.0007,,1935,2
19351030,-0.006901,-0.006932,-0.007615,-0.007668,,1935,3
19351031,0.007686,0.007491,0.009689,0.009509,,1935,4
19351101,0.010401,0.010346,0.015405,0.015294,,1935,5
19351102,0.00042,0.00042,0.004392,0.004392,,1935,6
19351104,0.00319,0.00317,0.005252,0.005169,,1935,1
19351106,0.016277,0.016277,0.015984,0.015984,,1935,3
19351107,-0.003091,-0.003571,-0.00363,-0.003786,,1935,4
19351108,0.006109,0.006074,0.003611,0.003589,,1935,5
19351109,0.000224,0.000224,-0.001786,-0.001786,,1935,6
19351112,-0.009775,-0.009778,-0.010152,-0.010166,,1935,2
19351113,0.012603,0.011417,0.015081,0.015008,,1935,3
19351114,0.016343,0.015269,0.021189,0.020747,,1935,4
19351115,0.004561,0.004539,0.012082,0.01192,,1935,5
19351116,0.006484,0.006484,0.012133,0.012133,,1935,6
19351118,-0.003751,-0.003751,0.00437,0.00437,,1935,1
19351119,0.012225,0.012066,0.014641,0.01452,,1935,2
19351120,-0.008991,-0.009022,-0.005124,-0.005201,,1935,3
19351121,0.011357,0.011224,0.026519,0.026442,,1935,4
19351122,-0.017114,-0.017139,-0.014338,-0.01435,,1935,5
19351123,0.016886,0.016886,0.028262,0.028262,,1935,6
19351125,-0.008534,-0.008537,0.002192,0.002162,,1935,1
19351126,-0.013952,-0.014248,-0.016978,-0.017,,1935,2
19351127,0.009401,0.008638,0.018165,0.017912,,1935,3
19351129,-0.009253,-0.009751,-0.006652,-0.006913,,1935,5
19351130,0.000257,0.000257,0.00465,0.00465,,1935,6
19351202,-0.012423,-0.012494,-0.008656,-0.00875,,1935,1
19351203,0.022526,0.022476,0.019305,0.019283,,1935,2
